Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
England,Harry Kane,4595,44,7,14,16,148.0,77.0,20.0,5,0,36.0,0.0,51.05555555555556,0.8618063112078346,0.13710554951033732,2.8988030467899892,1.5081610446137106,0.09793253536452666,0.0,0.7051142546245919,0.0
England,Harry Maguire,2895,5,1,0,0,36.0,12.0,17.0,8,0,24.0,0.0,32.166666666666664,0.15544041450777205,0.031088082901554407,1.1191709844559585,0.3730569948186529,0.24870466321243526,0.0,0.7461139896373058,0.0
England,Ivan Toney,164,1,1,1,1,1.0,0.0,1.0,0,0,10.0,0.0,1.8222222222222222,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.0,0.0,0.0,5.487804878048781,0.0
England,Jack Grealish,1521,4,6,0,0,12.0,6.0,9.0,2,0,16.0,0.0,16.9,0.2366863905325444,0.3550295857988166,0.7100591715976332,0.3550295857988166,0.1183431952662722,0.0,0.9467455621301776,0.0
England,Jadon Sancho,234,0,2,0,0,1.0,1.0,1.0,1,0,1.0,0.0,2.6,0.0,0.7692307692307692,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.0,0.3846153846153846,0.0
England,James Justin,45,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
England,James Maddison,337,0,1,0,0,4.0,2.0,3.0,2,0,3.0,0.0,3.7444444444444445,0.0,0.26706231454005935,1.0682492581602374,0.5341246290801187,0.5341246290801187,0.0,0.8011869436201781,0.0
England,James Ward-Prowse,462,2,0,0,1,5.0,4.0,2.0,1,0,0.0,0.0,5.133333333333334,0.3896103896103896,0.0,0.9740259740259739,0.7792207792207791,0.1948051948051948,0.0,0.0,0.0
England,Jarrad Branthwaite,29,0,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.32222222222222224,0.0,0.0,0.0,0.0,3.103448275862069,0.0,0.0,0.0
England,Jarrod Bowen,694,1,1,0,0,14.0,6.0,6.0,0,0,10.0,0.0,7.711111111111111,0.12968299711815562,0.12968299711815562,1.8155619596541785,0.7780979827089337,0.0,0.0,1.296829971181556,0.0
England,Jesse Lingard,346,2,2,0,0,15.0,7.0,2.0,0,0,1.0,0.0,3.8444444444444446,0.5202312138728323,0.5202312138728323,3.9017341040462425,1.8208092485549132,0.0,0.0,0.26011560693641617,0.0
England,Joe Gomez,150,0,0,0,0,0.0,0.0,0.0,1,0,4.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.6,0.0,2.4,0.0
England,John Stones,3619,1,2,0,0,21.0,5.0,23.0,4,1,33.0,0.0,40.21111111111111,0.024868748273003595,0.04973749654600719,0.5222437137330754,0.12434374136501797,0.09947499309201438,0.024868748273003595,0.8206686930091186,0.0
