Country,Date,Player,Pos,PKwon,OG,Save%,Pk SO scorer,GK PK SO saves,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Germany,2021-06-15,Kevin Volland,WB,0.0,0,0.0,0.0,0.0,69,0,0,0,0,2.0,0.0,1.0,0,0,5.0,0.0,0.7666666666666667,0.0,0.0,2.608695652173913,0.0,0.0,0.0,6.521739130434782,0.0
Germany,2023-09-12,Florian Wirtz,AM,0.0,0,0.0,0.0,0.0,2023,8,6,0,0,35.0,14.0,17.0,4,0,36.0,0.0,22.477777777777778,0.35590706870983685,0.2669303015323777,1.5570934256055364,0.6228373702422145,0.17795353435491842,0.0,1.601581809194266,0.0
Germany,2023-09-12,Pascal Groß,"DF,FW",0.0,0,0.0,0.0,0.0,882,1,0,0,0,7.0,1.0,9.0,1,0,20.0,0.0,9.8,0.1020408163265306,0.0,0.7142857142857142,0.1020408163265306,0.1020408163265306,0.0,2.0408163265306123,0.0
Germany,2023-09-12,Jonathan Tah,RB,0.0,0,0.0,0.0,0.0,2146,0,0,0,0,5.0,2.0,16.0,6,0,31.0,0.0,23.844444444444445,0.0,0.0,0.2096924510717614,0.08387698042870456,0.2516309412861137,0.0,1.3000931966449207,0.0
Germany,2024-03-23,Deniz Undav,"FW,MF",0.0,0,0.0,0.0,0.0,236,3,1,0,0,8.0,3.0,1.0,0,0,5.0,0.0,2.6222222222222222,1.1440677966101696,0.3813559322033898,3.0508474576271185,1.1440677966101696,0.0,0.0,1.9067796610169492,0.0
Germany,2024-03-23,Chris Führich,"FW,MF",0.0,0,0.0,0.0,0.0,186,0,0,0,0,2.0,1.0,3.0,0,0,5.0,0.0,2.066666666666667,0.0,0.0,0.9677419354838709,0.48387096774193544,0.0,0.0,2.419354838709677,0.0
Germany,2024-03-23,Waldemar Anton,"DF,MF",0.0,0,0.0,0.0,0.0,388,0,0,0,0,4.0,0.0,0.0,1,0,8.0,0.0,4.311111111111111,0.0,0.0,0.9278350515463918,0.0,0.23195876288659795,0.0,1.8556701030927836,0.0
Germany,2024-03-23,Robert Andrich,DM,0.0,0,0.0,0.0,0.0,1055,0,1,0,0,11.0,2.0,13.0,6,0,16.0,0.0,11.722222222222221,0.0,0.08530805687203792,0.9383886255924171,0.17061611374407584,0.5118483412322276,0.0,1.3649289099526067,0.0
Germany,2024-03-23,Maximilian Mittelstädt,LB,0.0,0,0.0,0.0,0.0,1084,1,2,0,0,14.0,3.0,13.0,2,0,16.0,0.0,12.044444444444444,0.08302583025830258,0.16605166051660517,1.1623616236162362,0.24907749077490776,0.16605166051660517,0.0,1.3284132841328413,0.0
Germany,2025-06-08,Nick Woltemade,FW,0.0,0,0.0,0.0,0.0,404,1,1,0,0,10.0,4.0,2.0,0,0,7.0,0.0,4.488888888888889,0.22277227722772278,0.22277227722772278,2.227722772277228,0.8910891089108911,0.0,0.0,1.5594059405940595,0.0
Germany,2025-06-08,Tom Bischof,MF,0.0,0,0.0,0.0,0.0,26,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0
Germany,2025-06-08,Karim Adeyemi,AM,0.0,0,0.0,0.0,0.0,340,1,1,0,0,14.0,4.0,3.0,4,0,12.0,0.0,3.7777777777777777,0.2647058823529412,0.2647058823529412,3.7058823529411766,1.0588235294117647,1.0588235294117647,0.0,3.1764705882352944,0.0
Germany,2025-06-08,Robin Koch,CB,0.0,0,0.0,0.0,0.0,462,0,0,0,0,2.0,0.0,6.0,0,0,7.0,0.0,5.133333333333334,0.0,0.0,0.3896103896103896,0.0,0.0,0.0,1.3636363636363635,0.0
Germany,2021-03-25,Amin Younes,"FW,MF",0.0,0,0.0,0.0,0.0,41,0,0,0,0,1.0,0.0,3.0,0,0,2.0,0.0,0.45555555555555555,0.0,0.0,2.1951219512195124,0.0,0.0,0.0,4.390243902439025,0.0
Germany,2021-03-25,Florian Neuhaus,MF,0.0,0,0.0,0.0,0.0,261,1,1,0,0,4.0,2.0,3.0,1,0,3.0,0.0,2.9,0.3448275862068966,0.3448275862068966,1.3793103448275863,0.6896551724137931,0.3448275862068966,0.0,1.0344827586206897,0.0
Germany,2021-06-02,Christian Günter,"DF,MF",0.0,0,0.0,0.0,0.0,233,0,0,0,0,0.0,0.0,1.0,0,0,6.0,0.0,2.588888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2.317596566523605,0.0
Germany,2021-09-02,Marco Reus,"FW,MF",0.0,0,0.0,0.0,0.0,246,2,5,0,0,12.0,7.0,4.0,0,0,1.0,0.0,2.7333333333333334,0.7317073170731707,1.829268292682927,4.390243902439025,2.5609756097560976,0.0,0.0,0.36585365853658536,0.0
Germany,2021-09-02,Ridle Baku,RB,0.0,0,0.0,0.0,0.0,188,1,0,0,0,5.0,2.0,3.0,0,0,1.0,0.0,2.088888888888889,0.4787234042553191,0.0,2.3936170212765955,0.9574468085106382,0.0,0.0,0.4787234042553191,0.0
Germany,2021-09-02,Bernd Leno,GK,0.0,0,0.0,0.0,0.0,90,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2021-11-11,Maximilian Arnold,MF,0.0,0,0.0,0.0,0.0,58,0,0,0,0,2.0,2.0,2.0,1,0,1.0,0.0,0.6444444444444445,0.0,0.0,3.103448275862069,3.103448275862069,1.5517241379310345,0.0,1.5517241379310345,0.0
Germany,2021-11-11,Lukas Nmecha,FW,0.0,0,0.0,0.0,0.0,126,0,0,0,0,8.0,1.0,1.0,0,0,6.0,0.0,1.4,0.0,0.0,5.714285714285714,0.7142857142857143,0.0,0.0,4.285714285714286,0.0
Germany,2022-03-26,Julian Weigl,CM,0.0,0,0.0,0.0,0.0,62,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2022-03-26,Anton Stach,"DF,MF",0.0,0,0.0,0.0,0.0,32,0,0,0,0,1.0,0.0,0.0,0,0,2.0,0.0,0.35555555555555557,0.0,0.0,2.8125,0.0,0.0,0.0,5.625,0.0
Germany,2022-03-26,Julian Draxler,RM,0.0,0,0.0,0.0,0.0,95,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0
Germany,2022-03-26,Kevin Trapp,GK,0.0,0,0.0,0.0,0.0,315,0,0,0,0,0.0,0.0,0.0,0,0,8.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0
Germany,2022-11-16,Youssoufa Moukoko,FW,0.0,0,0.0,0.0,0.0,46,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,3.91304347826087,0.0
Germany,2022-12-01,Mario Götze,RM,0.0,0,0.0,0.0,0.0,81,0,0,0,0,1.0,1.0,1.0,0,0,4.0,0.0,0.9,0.0,0.0,1.1111111111111112,1.1111111111111112,0.0,0.0,4.444444444444445,0.0
Germany,2023-03-25,Mergim Berisha,FW,0.0,0,0.0,0.0,0.0,27,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
Germany,2023-03-25,Kevin Schade,"FW,MF",0.0,0,0.0,0.0,0.0,51,0,1,0,0,0.0,0.0,0.0,0,0,7.0,0.0,0.5666666666666667,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,12.352941176470589,0.0
Germany,2023-03-28,Felix Nmecha,MF,0.0,0,0.0,0.0,0.0,202,1,0,0,0,2.0,1.0,4.0,1,0,6.0,0.0,2.2444444444444445,0.44554455445544555,0.0,0.8910891089108911,0.44554455445544555,0.44554455445544555,0.0,2.6732673267326734,0.0
Germany,2023-03-28,Josha Vagnoman,"DF,MF",0.0,0,0.0,0.0,0.0,11,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,24.545454545454547,0.0
Germany,2023-11-18,Marvin Ducksch,FW,0.0,0,0.0,0.0,0.0,23,0,0,0,0,0.0,0.0,0.0,0,0,5.0,0.0,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,19.565217391304348,0.0
Germany,2024-06-03,Maximilian Beier,"FW,MF",0.0,0,0.0,0.0,0.0,196,0,0,0,0,4.0,1.0,0.0,0,0,4.0,0.0,2.1777777777777776,0.0,0.0,1.8367346938775513,0.4591836734693878,0.0,0.0,1.8367346938775513,0.0
Germany,2024-06-03,Aleksandar Pavlovic,MF,0.0,0,0.0,0.0,0.0,401,1,0,0,0,4.0,1.0,3.0,0,0,4.0,0.0,4.455555555555556,0.22443890274314213,0.0,0.8977556109725685,0.22443890274314213,0.0,0.0,0.8977556109725685,0.0
Germany,2024-09-07,Angelo Stiller,MF,0.0,0,0.0,0.0,0.0,235,0,0,0,0,1.0,1.0,1.0,1,0,6.0,0.0,2.611111111111111,0.0,0.0,0.3829787234042553,0.3829787234042553,0.3829787234042553,0.0,2.2978723404255317,0.0
Germany,2024-10-11,Tim Kleindienst,FW,0.0,0,0.0,0.0,0.0,407,4,0,0,0,13.0,6.0,2.0,1,0,6.0,0.0,4.522222222222222,0.8845208845208845,0.0,2.8746928746928746,1.3267813267813269,0.22113022113022113,0.0,1.3267813267813269,0.0
Germany,2024-10-11,Jonathan Burkardt,"FW,MF",0.0,0,0.0,0.0,0.0,110,0,0,0,0,3.0,2.0,0.0,0,0,2.0,0.0,1.2222222222222223,0.0,0.0,2.454545454545454,1.6363636363636362,0.0,0.0,1.6363636363636362,0.0
Germany,2024-10-11,Alexander Nübel,GK,0.0,0,0.0,0.0,0.0,180,0,0,0,0,0.0,0.0,0.0,0,0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5
Germany,2024-10-14,Jamie Leweling,AM,0.0,0,0.0,0.0,0.0,201,1,0,0,0,4.0,1.0,2.0,0,0,2.0,0.0,2.2333333333333334,0.44776119402985076,0.0,1.791044776119403,0.44776119402985076,0.0,0.0,0.8955223880597015,0.0
Germany,2024-10-14,Oliver Baumann,GK,0.0,0,100.0,0.0,0.0,720,0,0,0,0,0.0,0.0,0.0,0,0,7.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,2.125
Germany,2025-03-20,Nadiem Amiri,AM,0.0,0,0.0,0.0,0.0,154,1,0,0,0,5.0,1.0,1.0,1,0,7.0,0.0,1.711111111111111,0.5844155844155845,0.0,2.9220779220779223,0.5844155844155845,0.5844155844155845,0.0,4.090909090909091,0.0
Germany,2025-03-23,Yann Aurel Bisseck,DF,0.0,0,0.0,0.0,0.0,14,0,0,0,0,1.0,0.0,0.0,0,0,3.0,0.0,0.15555555555555556,0.0,0.0,6.428571428571429,0.0,0.0,0.0,19.285714285714285,0.0
Germany,2025-09-04,Nnamdi Collins,RB,0.0,0,0.0,0.0,0.0,45,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Germany,2025-10-10,Nathaniel Brown,"DF,MF",0.0,0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2023-10-17,Kevin Behrens,FW,0.0,0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
Germany,2021-06-19,Marcel Halstenberg,"LB,WB",0.0,0,0.0,0.0,0.0,28,0,0,0,0,1.0,0.0,0.0,0,0,2.0,0.0,0.3111111111111111,0.0,0.0,3.2142857142857144,0.0,0.0,0.0,6.428571428571429,0.0
