Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
France,Jonathan Clauss,687,2,2,0,0,6.0,1.0,6.0,0,0,17.0,0.0,7.633333333333334,0.26200873362445415,0.26200873362445415,0.7860262008733624,0.13100436681222707,0.0,0.0,2.2270742358078603,0.0
France,Jordan Veretout,129,0,0,0,0,0.0,0.0,2.0,1,0,6.0,0.0,1.4333333333333333,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,4.186046511627907,0.0
France,Jules Koundé,3382,0,0,0,0,14.0,4.0,42.0,2,1,39.0,0.0,37.577777777777776,0.0,0.0,0.3725606150206978,0.10644589000591366,0.05322294500295683,0.026611472501478415,1.0378474275576584,0.0
France,Karim Benzema,1221,10,2,1,2,34.0,16.0,2.0,1,0,15.0,0.0,13.566666666666666,0.7371007371007371,0.14742014742014742,2.506142506142506,1.1793611793611793,0.07371007371007371,0.0,1.1056511056511056,0.0
France,Khéphren Thuram,108,0,0,0,0,3.0,3.0,1.0,0,0,2.0,0.0,1.2,0.0,0.0,2.5,2.5,0.0,0.0,1.6666666666666667,0.0
France,Kingsley Coman,1524,3,4,0,0,32.0,11.0,13.0,1,0,30.0,0.0,16.933333333333334,0.17716535433070865,0.23622047244094488,1.889763779527559,0.6496062992125984,0.05905511811023622,0.0,1.7716535433070866,0.0
France,Kurt Zouma,360,0,0,0,0,3.0,0.0,1.0,0,0,1.0,0.0,4.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0
France,Kylian Mbappé,4479,37,23,11,12,194.0,85.0,6.0,6,0,47.0,0.0,49.766666666666666,0.7434695244474213,0.4621567314132619,3.898191560616209,1.707970529135968,0.12056262558606833,0.0,0.9444072337575352,0.0
France,Leo Dubois,342,0,1,0,0,3.0,1.0,5.0,0,0,5.0,0.0,3.8,0.0,0.2631578947368421,0.7894736842105263,0.2631578947368421,0.0,0.0,1.3157894736842106,0.0
France,Loïc Bade,90,0,0,0,0,1.0,1.0,2.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
France,Lucas Digne,1447,0,4,0,0,9.0,2.0,21.0,3,0,14.0,0.0,16.07777777777778,0.0,0.248790601243953,0.5597788527988942,0.1243953006219765,0.18659295093296474,0.0,0.8707671043538354,0.0
France,Lucas Hernández,1180,0,0,0,0,2.0,0.0,9.0,2,0,19.0,0.0,13.11111111111111,0.0,0.0,0.15254237288135594,0.0,0.15254237288135594,0.0,1.4491525423728815,0.0
France,Maghnes Akliouche,49,0,1,0,0,0.0,0.0,1.0,0,0,2.0,0.0,0.5444444444444444,0.0,1.8367346938775513,0.0,0.0,0.0,0.0,3.6734693877551026,0.0
France,Malo Gusto,248,0,0,0,0,1.0,1.0,2.0,0,0,7.0,0.0,2.7555555555555555,0.0,0.0,0.3629032258064516,0.3629032258064516,0.0,0.0,2.5403225806451615,0.0
France,Manu Koné,802,0,0,0,0,14.0,1.0,14.0,4,0,15.0,0.0,8.911111111111111,0.0,0.0,1.5710723192019949,0.11221945137157106,0.44887780548628425,0.0,1.683291770573566,0.0
France,Marcus Thuram,1189,2,2,0,0,42.0,13.0,8.0,1,0,25.0,0.0,13.21111111111111,0.15138772077375948,0.15138772077375948,3.1791421362489487,0.9840201850294366,0.07569386038687974,0.0,1.8923465096719934,0.0
France,Mattéo Guendouzi,712,2,2,0,0,5.0,3.0,7.0,2,0,12.0,0.0,7.911111111111111,0.25280898876404495,0.25280898876404495,0.6320224719101123,0.3792134831460674,0.25280898876404495,0.0,1.5168539325842696,0.0
France,Michael Olise,738,3,1,0,0,21.0,6.0,10.0,0,0,14.0,0.0,8.2,0.3658536585365854,0.12195121951219513,2.5609756097560976,0.7317073170731708,0.0,0.0,1.707317073170732,0.0
