Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Argentina,Nicolás Paz,207,0,1,0,0,2.0,0.0,0.0,0,0,0.0,0.0,2.3,0.0,0.4347826086956522,0.8695652173913044,0.0,0.0,0.0,0.0,0.0
Argentina,Nicolás Tagliafico,3519,1,0,0,0,19.0,5.0,45.0,6,0,22.0,0.0,39.1,0.0255754475703324,0.0,0.4859335038363171,0.1278772378516624,0.1534526854219949,0.0,0.5626598465473146,0.0
Argentina,Papu Gómez,684,2,2,0,0,10.0,4.0,9.0,0,0,6.0,0.0,7.6,0.2631578947368421,0.2631578947368421,1.3157894736842106,0.5263157894736842,0.0,0.0,0.7894736842105263,0.0
Argentina,Paulo Dybala,198,1,2,0,0,5.0,2.0,4.0,1,0,6.0,0.0,2.2,0.4545454545454545,0.9090909090909092,2.2727272727272725,0.9090909090909092,0.4545454545454545,0.0,2.727272727272727,0.0
Argentina,Rodrigo De Paul,4863,2,9,0,0,47.0,14.0,58.0,6,0,28.0,0.0,54.03333333333333,0.0370141887723627,0.1665638494756323,0.8698334361505244,0.2590993214065392,0.1110425663170882,0.0,0.5181986428130784,0.0
Argentina,Sergio Agüero,132,0,1,0,0,4.0,1.0,4.0,0,0,2.0,0.0,1.4666666666666666,0.0,0.6818181818181819,2.7272727272727275,0.6818181818181819,0.0,0.0,1.3636363636363638,0.0
Argentina,Thiago Almada,504,4,2,0,0,10.0,6.0,4.0,0,0,2.0,0.0,5.6,0.7142857142857143,0.3571428571428571,1.7857142857142858,1.0714285714285714,0.0,0.0,0.3571428571428571,0.0
Argentina,Valentin Carboni,84,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0
Argentina,Valentín Barco,35,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,Valentín Castellanos,7,0,0,0,0,2.0,0.0,0.0,0,0,2.0,0.0,0.0777777777777777,0.0,0.0,25.714285714285715,0.0,0.0,0.0,25.714285714285715,0.0
Argentina,Walter Benítez,90,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Argentina,Ángel Correa,265,1,0,0,0,4.0,3.0,5.0,0,0,4.0,0.0,2.9444444444444446,0.3396226415094339,0.0,1.3584905660377358,1.018867924528302,0.0,0.0,1.3584905660377358,0.0
Argentina,Ángel Di María,2315,10,9,1,1,48.0,26.0,21.0,0,0,17.0,0.0,25.72222222222222,0.3887688984881209,0.3498920086393088,1.8660907127429809,1.0107991360691144,0.0,0.0,0.6609071274298056,0.0
Brazil,Abner,320,0,0,0,0,1.0,0.0,5.0,0,0,3.0,0.0,3.555555555555556,0.0,0.0,0.28125,0.0,0.0,0.0,0.84375,0.0
Brazil,Alex Sandro,1197,0,0,0,0,3.0,1.0,20.0,1,0,6.0,0.0,13.3,0.0,0.0,0.225563909774436,0.075187969924812,0.075187969924812,0.0,0.4511278195488721,0.0
Brazil,Alex Telles,530,0,0,0,0,1.0,0.0,6.0,0,0,10.0,0.0,5.888888888888889,0.0,0.0,0.1698113207547169,0.0,0.0,0.0,1.6981132075471697,0.0
Brazil,Alisson,2616,0,0,0,0,0.0,0.0,0.0,1,0,16.0,51.0,29.066666666666663,0.0,0.0,0.0,0.0,0.0344036697247706,0.0,0.5504587155963303,1.7545871559633028
Brazil,Allan,90,0,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,Andreas Pereira,240,2,0,0,0,3.0,2.0,4.0,1,0,8.0,0.0,2.6666666666666665,0.75,0.0,1.125,0.75,0.375,0.0,3.0,0.0
Brazil,Andrey Santos,64,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,0.0
Brazil,André,491,0,0,0,0,1.0,0.0,6.0,0,0,14.0,0.0,5.455555555555556,0.0,0.0,0.1832993890020366,0.0,0.0,0.0,2.566191446028513,0.0
Brazil,Antony,574,2,1,0,0,17.0,8.0,11.0,1,0,8.0,0.0,6.377777777777778,0.313588850174216,0.156794425087108,2.665505226480836,1.254355400696864,0.156794425087108,0.0,1.254355400696864,0.0
Brazil,Arthur,1,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0
Brazil,Arthur Melo,183,1,0,0,0,3.0,1.0,0.0,0,0,0.0,0.0,2.033333333333333,0.4918032786885246,0.0,1.475409836065574,0.4918032786885246,0.0,0.0,0.0,0.0
Brazil,Ayrton Lucas,163,0,0,0,0,0.0,0.0,0.0,1,0,5.0,0.0,1.8111111111111111,0.0,0.0,0.0,0.0,0.5521472392638037,0.0,2.7607361963190185,0.0
Brazil,Bento,193,0,0,0,0,0.0,0.0,0.0,0,0,4.0,2.0,2.1444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.865284974093264,0.932642487046632
Brazil,Bruno Guimarães,1691,1,5,0,0,20.0,4.0,23.0,5,0,28.0,0.0,18.788888888888888,0.0532229450029568,0.2661147250147841,1.064458900059137,0.2128917800118273,0.2661147250147841,0.0,1.4902424600827913,0.0
Brazil,Caio Henrique Oliveira Silva,16,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,16.875,0.0
Brazil,Carlos Augusto,236,0,0,0,0,0.0,0.0,0.0,1,0,6.0,0.0,2.6222222222222222,0.0,0.0,0.0,0.0,0.3813559322033898,0.0,2.288135593220339,0.0
Brazil,Casemiro,2322,4,1,0,0,26.0,12.0,41.0,7,0,18.0,0.0,25.8,0.1550387596899224,0.0387596899224806,1.007751937984496,0.4651162790697674,0.2713178294573643,0.0,0.6976744186046512,0.0
Brazil,Dani Alves,543,0,0,0,0,7.0,3.0,5.0,0,0,4.0,0.0,6.033333333333333,0.0,0.0,1.160220994475138,0.4972375690607735,0.0,0.0,0.6629834254143646,0.0
Brazil,Danilo,3205,1,1,0,0,14.0,3.0,38.0,3,0,23.0,0.0,35.611111111111114,0.0280811232449297,0.0280811232449297,0.3931357254290171,0.0842433697347893,0.0842433697347893,0.0,0.6458658346333853,0.0
Brazil,David Neres,18,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
Brazil,Douglas Luiz,632,0,0,0,0,3.0,1.0,7.0,2,0,15.0,0.0,7.022222222222222,0.0,0.0,0.4272151898734177,0.1424050632911392,0.2848101265822785,0.0,2.1360759493670884,0.0
Brazil,Edenílson,10,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Brazil,Ederson,1440,0,0,0,0,0.0,0.0,0.0,2,0,13.0,24.0,16.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8125,1.5
Brazil,Emerson,501,0,0,0,0,1.0,0.0,9.0,2,1,10.0,0.0,5.566666666666666,0.0,0.0,0.1796407185628742,0.0,0.3592814371257485,0.1796407185628742,1.796407185628743,0.0
Brazil,Endrick,349,3,0,0,0,3.0,1.0,1.0,2,0,13.0,0.0,3.8777777777777778,0.7736389684813754,0.0,0.7736389684813754,0.2578796561604584,0.5157593123209169,0.0,3.35243553008596,0.0
Brazil,Estêvão Willian,69,0,0,0,0,3.0,0.0,0.0,1,0,6.0,0.0,0.7666666666666667,0.0,0.0,3.913043478260869,0.0,1.3043478260869563,0.0,7.826086956521738,0.0
Brazil,Evanilson,64,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,0.0
