Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Portugal,João Mário,362,1,1,0,0,4.0,1.0,2.0,0,0,7.0,0.0,4.022222222222222,0.24861878453038674,0.24861878453038674,0.994475138121547,0.24861878453038674,0.0,0.0,1.7403314917127073,0.0
Portugal,João Mário Lopes,75,0,0,0,0,1.0,0.0,1.0,0,0,2.0,0.0,0.8333333333333334,0.0,0.0,1.2,0.0,0.0,0.0,2.4,0.0
Portugal,João Neves,845,0,0,0,0,7.0,2.0,6.0,2,0,18.0,0.0,9.38888888888889,0.0,0.0,0.7455621301775147,0.21301775147928992,0.21301775147928992,0.0,1.9171597633136095,0.0
Portugal,João Palhinha,1785,2,1,0,0,25.0,7.0,51.0,8,0,29.0,0.0,19.833333333333332,0.10084033613445378,0.05042016806722689,1.2605042016806725,0.35294117647058826,0.40336134453781514,0.0,1.46218487394958,0.0
Portugal,Matheus Nunes,366,2,0,0,0,5.0,1.0,1.0,1,0,11.0,0.0,4.066666666666666,0.49180327868852464,0.0,1.2295081967213115,0.24590163934426232,0.24590163934426232,0.0,2.7049180327868854,0.0
Portugal,Mário Rui,90,0,1,0,0,1.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Portugal,Nuno Mendes,3060,1,7,0,0,16.0,6.0,51.0,4,0,32.0,0.0,34.0,0.029411764705882353,0.20588235294117646,0.47058823529411764,0.17647058823529413,0.11764705882352941,0.0,0.9411764705882353,0.0
Portugal,Nuno Tavares,41,0,0,0,0,0.0,0.0,0.0,1,0,3.0,0.0,0.45555555555555555,0.0,0.0,0.0,0.0,2.1951219512195124,0.0,6.585365853658537,0.0
Portugal,Nélson Semedo,1460,0,4,0,0,8.0,2.0,25.0,1,0,26.0,0.0,16.22222222222222,0.0,0.24657534246575344,0.4931506849315069,0.12328767123287672,0.06164383561643836,0.0,1.6027397260273974,0.0
Portugal,Otávio,1068,3,2,0,0,10.0,4.0,20.0,1,0,14.0,0.0,11.866666666666667,0.25280898876404495,0.16853932584269662,0.8426966292134831,0.33707865168539325,0.08426966292134831,0.0,1.1797752808988764,0.0
Portugal,Pedro Gonçalves,91,0,0,0,0,2.0,1.0,0.0,0,0,1.0,0.0,1.011111111111111,0.0,0.0,1.978021978021978,0.989010989010989,0.0,0.0,0.989010989010989,0.0
Portugal,Pedro Neto,1125,1,4,0,0,15.0,6.0,9.0,3,0,20.0,0.0,12.5,0.08,0.32,1.2,0.48,0.24,0.0,1.6,0.0
Portugal,Pepe,2347,1,0,0,0,14.0,6.0,26.0,4,1,19.0,0.0,26.07777777777778,0.03834682573498083,0.0,0.5368555602897316,0.23008095440988494,0.1533873029399233,0.03834682573498083,0.7285896889646357,0.0
Portugal,Rafa Silva,181,0,2,0,0,0.0,0.0,3.0,0,0,7.0,0.0,2.011111111111111,0.0,0.994475138121547,0.0,0.0,0.0,0.0,3.4806629834254146,0.0
Portugal,Rafael Leão,1865,5,6,0,1,31.0,9.0,7.0,3,0,29.0,0.0,20.72222222222222,0.2412868632707775,0.289544235924933,1.4959785522788205,0.4343163538873995,0.1447721179624665,0.0,1.3994638069705094,0.0
Portugal,Raphaël Guerreiro,1391,2,3,0,0,12.0,2.0,19.0,0,0,15.0,0.0,15.455555555555556,0.12940330697340044,0.19410496046010065,0.7764198418404026,0.12940330697340044,0.0,0.0,0.9705248023005032,0.0
