Country,Date,Player,Mins,Pos,Gls,Ast,PK,PKatt,Shots,SoT,CrdY,CrdR,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
Japan,2019-09-10,Ritsu Doan,65,AM,0,1,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Junya Ito,25,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Shoya Nakajima,80,DM,1,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Takefusa Kubo,10,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Kento Hashimoto,90,DM,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Yuto Nagatomo,90,LB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Maya Yoshida,90,CB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Gaku Shibasaki,90,CB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Takehiro Tomiyasu,90,RB,0,1,0,0,,,0,0,NA,NA,NA,NA,NA
Japan,2019-09-10,Shūichi Gonda,90,GK,0,0,0,0,,,0,0,0,,,NA,0
Mexico,2021-09-02,Rogelio Funes Mori,89,FW,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Charly Rodríguez,1,MF,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Alexis Vega,80,AM,1,0,0,0,,,1,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Henry Martín,10,FW,1,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Francisco Sebastián Córdova,74,AM,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Orbelín Pineda,16,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Roberto Alvarado,74,AM,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Uriel Antuna,16,"FW,MF",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Edson Álvarez,90,DM,0,0,0,0,,,1,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Luis Romo,89,DM,0,1,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Andrés Guardado,1,"DF,FW",0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Jesús Gallardo,90,LB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Néstor Araujo,90,CB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,César Montes,90,CB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Jorge Eduardo Sánchez,90,RB,0,0,0,0,,,0,0,NA,NA,NA,NA,NA
Mexico,2021-09-02,Guillermo Ochoa,90,GK,0,0,0,0,,,0,0,1,,,NA,0
Portugal,2021-03-24,Bernardo Silva,87,FW,0,0,0,0,3,1,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Sérgio Oliveira,3,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,André Silva,74,FW,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,João Félix,16,"FW,MF",0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Cristiano Ronaldo,90,FW,0,0,0,0,8,3,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Rúben Neves,87,CM,0,0,0,0,3,2,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,João Palhinha,3,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,João Moutinho,45,CM,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Bruno Fernandes,45,"FW,MF",0,0,0,0,5,5,1,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Pedro Neto,62,CM,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Rafa Silva,28,"FW,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Nuno Mendes,90,LB,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Domingos Duarte,90,CB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Rúben Dias,90,CB,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,João Cancelo,90,RB,0,0,0,0,4,2,0,0,NA,NA,NA,NA,NA
Portugal,2021-03-24,Anthony Lopes,90,GK,0,0,0,0,0,0,0,0,0,0,,NA,0
Spain,2021-03-25,Sergio Canales,63,FW,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Bryan Gil,27,"FW,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Álvaro Morata,90,FW,1,0,0,0,3,2,0,0,NA,NA,NA,NA,NA
