Country,Date,Player,Mins,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Colombia,2021-09-05,Luis Díaz,24,"FW,MF",0,0,,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Mateus Uribe,78,CM,0,0,,0,0,4,2,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Gustavo Cuellar,12,MF,0,0,,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Wílmar Barrios,78,CM,0,0,,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Alexander Mejía,12,MF,0,0,,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Juan Cuadrado,90,RM,1,0,,1,1,6,3,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,William Tesillo,90,LB,0,0,,0,0,1,0,2,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Óscar Murillo,90,CB,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Davinson Sánchez,90,CB,0,0,,0,0,1,0,2,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,Stefan Medina,90,RB,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-05,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,1,2,66.7,0,NA,0
Colombia,2021-09-09,Miguel Borja,68,FW,2,0,,1,1,3,2,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Roger Martínez,22,"FW,MF",0,1,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Rafael Borré,68,FW,0,1,,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Daniel Muñoz,22,"DF,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Luis Díaz,89,LM,1,0,,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Gustavo Cuellar,1,MF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Mateus Uribe,90,CM,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Wílmar Barrios,90,CM,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Juan Quintero,77,RM,0,0,,0,0,2,1,0,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Radamel Falcao,13,FW,0,0,,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Yairo Moreno,90,LB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Óscar Murillo,77,CB,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,William Tesillo,13,DF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Carlos Cuesta,90,CB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,Juan Cuadrado,90,RB,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2021-09-09,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,1,2,66.7,0,NA,0
Colombia,2021-10-14,Duván Zapata,69,FW,0,0,,0,0,2,2,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Roger Martínez,21,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Rafael Borré,58,FW,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Radamel Falcao,32,FW,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Luis Díaz,90,LM,0,0,,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Mateus Uribe,58,CM,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Gustavo Cuellar,32,MF,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Wílmar Barrios,90,CM,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Juan Quintero,69,RM,0,0,,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Daniel Muñoz,21,"DF,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Johan Mojica,90,LB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Carlos Cuesta,90,CB,0,0,,0,0,1,0,3,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Yerry Mina,90,CB,0,0,,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,Juan Cuadrado,90,RB,0,0,,0,0,2,1,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-10-14,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,0,5,100.0,0,NA,0
Colombia,2021-11-16,Miguel Borja,45,FW,0,0,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Duván Zapata,45,FW,0,0,,0,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Luis Muriel,45,FW,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Diego Valoyes,45,"FW,MF",0,0,,0,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Luis Díaz,90,LM,0,0,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Jefferson Lerma,79,CM,0,0,,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Cristian Arango,11,"FW,MF",0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Gustavo Cuellar,45,CM,0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Víctor Cantillo,45,MF,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,James Rodríguez,79,RM,0,0,,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Rafael Borré,11,FW,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Yairo Moreno,90,LB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,William Tesillo,90,CB,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Davinson Sánchez,90,CB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,Juan Cuadrado,90,RB,0,0,,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2021-11-16,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,0,0,,0,NA,0
Colombia,2022-01-16,Yimmi Chará,90,FW,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Miguel Borja,68,FW,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Álvaro Angulo,22,DF,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Harold Preciado,90,LW,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Juan Quintero,42,RW,1,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Yaser Asprilla,48,"FW,MF",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Stiven Vega,90,CM,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Daniel Giraldo,45,CM,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Andrés Colorado,45,MF,1,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Fredy Hinestroza,90,LB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Homer Martínez,90,CB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Yeimar Gómez Andrade,78,CB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Andrés Llinás,12,DF,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Yerson Candelo,68,RB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,Andrés Felipe Román,22,"DF,FW",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Colombia,2022-01-16,José Luis Chunga,78,GK,0,0,,0,0,,,,0,0,0,,,,0,NA,0
Colombia,2022-01-16,Andrés Mosquera Marmolejo,12,GK,0,0,,0,0,,,,0,0,0,,,,0,NA,0
Colombia,2022-01-28,Radamel Falcao,65,FW,0,0,,0,0,7,1,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Miguel Borja,25,FW,0,0,,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Rafael Borré,65,FW,0,0,,0,0,1,0,2,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Steven Alzate,25,MF,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Luis Díaz,90,LM,0,0,,0,0,4,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Mateus Uribe,72,CM,0,0,,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Yimmi Chará,18,"FW,MF",0,0,,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Wílmar Barrios,89,CM,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Harold Preciado,1,FW,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,James Rodríguez,90,RM,0,0,,0,0,6,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Johan Mojica,89,LB,0,0,,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Fredy Hinestroza,1,"DF,MF",0,0,,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Davinson Sánchez,90,CB,0,0,,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Yerry Mina,90,CB,0,0,,0,0,2,0,1,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,Juan Cuadrado,90,RB,0,0,,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-01-28,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,1,0,0.0,0,NA,0
Argentina,2022-02-01,Lucas Ocampos,57,FW,0,0,,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Maximiliano Meza,33,"FW,MF",0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Lautaro Martínez,68,FW,1,0,,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Paulo Dybala,22,"FW,MF",0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Ángel Di María,68,FW,0,0,,0,0,5,3,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Nicolás González,22,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Papu Gómez,79,CM,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Lucas Martínez Quarta,11,"DF,MF",0,0,,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Guido Rodríguez,90,CM,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Giovani Lo Celso,79,CM,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Emi Buendía,11,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Marcos Acuña,90,LB,0,0,,0,0,2,1,2,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Lisandro Martínez,90,CB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Germán Pezzella,90,CB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Gonzalo Montiel,90,RB,0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2022-02-01,Emiliano Martínez,90,GK,0,0,,0,0,0,0,0,0,0,0,0,1,100.0,0,NA,0
Colombia,2022-02-01,Luis Díaz,90,FW,0,0,,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Miguel Borja,74,FW,0,0,,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Radamel Falcao,16,FW,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,James Rodríguez,56,FW,0,0,,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Luis Javier Suárez,34,FW,0,0,,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Mateus Uribe,56,CM,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Víctor Cantillo,34,MF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Wílmar Barrios,74,CM,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Gustavo Cuellar,16,MF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Juan Cuadrado,90,CM,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Johan Mojica,90,LB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,William Tesillo,90,CB,0,0,,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Davinson Sánchez,90,CB,0,0,,0,0,0,0,2,1,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Stefan Medina,66,RB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Diego Valoyes,24,"FW,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-02-01,Camilo Vargas,90,GK,0,0,,0,0,0,0,0,0,0,0,1,4,80.0,0,NA,0
Colombia,2022-03-24,Luis Díaz,83,FW,1,0,,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Jefferson Lerma,7,MF,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Luis Muriel,65,FW,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Miguel Borja,25,FW,1,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Luis Sinisterra,64,FW,0,0,,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Juan Quintero,26,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,James Rodríguez,73,CM,0,0,,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Mateus Uribe,17,MF,1,0,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Gustavo Cuellar,90,CM,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Juan Cuadrado,73,CM,0,1,,0,0,2,1,0,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Yairo Moreno,17,"DF,FW",0,0,,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Frank Fabra,90,LB,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,William Tesillo,90,CB,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Carlos Cuesta,90,CB,0,0,,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,Daniel Muñoz,90,RB,0,0,,0,0,2,1,4,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-24,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,0,0,,0,NA,0
Colombia,2022-03-29,Rafael Borré,75,FW,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Harold Preciado,15,FW,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Luis Díaz,90,AM,0,0,,0,0,4,3,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,James Rodríguez,62,AM,1,0,,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Juan Quintero,28,"FW,MF",0,0,,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Luis Sinisterra,63,AM,0,0,,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Luis Javier Suárez,27,FW,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Jefferson Lerma,76,DM,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Gustavo Cuellar,14,MF,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Wílmar Barrios,90,DM,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,William Tesillo,90,LB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Davinson Sánchez,90,CB,0,0,,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Carlos Cuesta,36,CB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Yairo Moreno,54,"DF,FW",0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,Daniel Muñoz,90,RB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-03-29,David Ospina,90,GK,0,0,,0,0,0,0,0,0,0,0,0,6,100.0,0,NA,0
Colombia,2022-06-05,Rafael Borré,90,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Jhon Arias,90,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Luis Javier Suárez,45,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Cucho,45,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Steven Alzate,65,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Kevin Velasco,25,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Eduard Atuesta,57,CM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Helibelton Palacios,33,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Éder Álvarez Balanta,77,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Oscar Estupiñan,13,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Yairo Moreno,90,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Carlos Cuesta,57,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Jhon Lucumí,33,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Davinson Sánchez,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,Daniel Muñoz,90,RB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-06-05,José Luis Chunga,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Colombia,2022-09-24,Radamel Falcao,45,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Jáder Durán,45,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Luis Díaz,63,AM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Rafael Borré,27,FW,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,James Rodríguez,63,AM,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Jorge Carrascal,27,"FW,MF",0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Juan Cuadrado,45,AM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Luis Sinisterra,45,"FW,MF",1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Jefferson Lerma,90,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Mateus Uribe,71,DM,0,2,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Yaser Asprilla,19,"FW,MF",1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Johan Mojica,90,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Jhon Lucumí,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Andrés Llinás,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Daniel Muñoz,71,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,Stefan Medina,19,DF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Colombia,2022-09-24,David Ospina,90,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Colombia,2022-11-19,Rafael Borré,74,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Radamel Falcao,16,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Jhon Arias,87,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Santiago Moreno,3,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Juan Quintero,62,AM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,James Rodríguez,28,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Diego Valoyes,63,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Jáder Durán,27,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Jefferson Lerma,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Eduard Atuesta,45,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Jorge Carrascal,45,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Johan Mojica,45,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Frank Fabra,45,DF,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Jhon Lucumí,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Davinson Sánchez,90,CB,1,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,Daniel Muñoz,90,RB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2022-11-19,David Ospina,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Colombia,2023-06-16,Rafael Borré,72,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Mateo Cassierra,18,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Luis Díaz,72,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Yaser Asprilla,18,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Diego Valoyes,58,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Jhon Arias,32,"FW,MF",0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Jorge Carrascal,85,CM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Oscar Cortés,5,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Juan Cuadrado,58,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Mateus Uribe,32,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Jefferson Lerma,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Andrés Salazar,90,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Jhon Lucumí,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Davinson Sánchez,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Colombia,2023-06-16,Daniel Muñoz,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
