Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Brazil,2019-11-19,Philippe Coutinho,90,Korea Republic,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Gabriel Jesus,87,Korea Republic,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Rodrygo,3,Korea Republic,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Lucas Paquetá,83,Korea Republic,CM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Roberto Firmino,7,Korea Republic,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Arthur Melo,79,Korea Republic,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Douglas Luiz,11,Korea Republic,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Fabinho,90,Korea Republic,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Renan Lodi,86,Korea Republic,LB,0,2,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Emerson,4,Korea Republic,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Éder Militão,90,Korea Republic,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Marquinhos,90,Korea Republic,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Danilo,90,Korea Republic,RB,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2019-11-19,Alisson,90,Korea Republic,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Korea Republic,2019-11-19,Hwang Ui-jo,90,Brazil,FW,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Son Heung-min,90,Brazil,AM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Lee Jae-sung,74,Brazil,AM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Kwon Chang-hoon,16,Brazil,"FW,MF",0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Hwang Hee-chan,64,Brazil,AM,0,0,,0,0,,,,1,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Na Sang-ho,26,Brazil,"FW,MF",0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Jung Woo-young,90,Brazil,DM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Ju Se-jong,87,Brazil,DM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Hwang In-beom,3,Brazil,MF,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Kim Jin-su,90,Brazil,LB,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Kim Young-gwon,90,Brazil,CB,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Kim Min-jae,90,Brazil,CB,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Kim Moonhwan,90,Brazil,RB,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2019-11-19,Jo Hyeon-woo,90,Brazil,GK,0,0,,0,0,,,,0,0,0,3,,,0,NA,0
Mexico,2020-11-14,Raúl Jiménez,90,Korea Republic,FW,1,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Hirving Lozano,82,Korea Republic,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Rodolfo Pizarro,8,Korea Republic,"DF,FW",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Jesús Corona,53,Korea Republic,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Uriel Antuna,37,Korea Republic,"FW,MF",1,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Francisco Sebastián Córdova,53,Korea Republic,CM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Orbelín Pineda,37,Korea Republic,"FW,MF",0,2,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Charly Rodríguez,90,Korea Republic,CM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Edson Álvarez,90,Korea Republic,DM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Jesús Gallardo,90,Korea Republic,LB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Héctor Moreno,90,Korea Republic,CB,0,1,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Carlos Salcedo,82,Korea Republic,CB,1,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Néstor Araujo,8,Korea Republic,DF,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Luis Alfonso Rodríguez,67,Korea Republic,RB,0,0,,0,0,,,,1,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Jorge Eduardo Sánchez,23,Korea Republic,"DF,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Mexico,2020-11-14,Hugo González Durán,90,Korea Republic,GK,0,0,,0,0,,,,0,0,0,2,,,0,NA,0
Korea Republic,2020-11-14,Hwang Ui-jo,67,Mexico,FW,1,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Hwang Hee-chan,23,Mexico,"FW,MF",0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Son Heung-min,90,Mexico,FW,0,1,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Lee Jae-sung,62,Mexico,FW,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Nam Tae-hee,28,Mexico,MF,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Lee Ju-yong,90,Mexico,LM,0,0,,0,0,,,,1,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Ju Se-jong,90,Mexico,CM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Son Jun-ho,73,Mexico,CM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Lee Kang-in,17,Mexico,"FW,MF",0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
