Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Portugal,2021-03-30,José Fonte,90,Luxembourg,CB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-03-30,João Cancelo,90,Luxembourg,RB,0,1,,0,0,1,0,4,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-03-30,Anthony Lopes,90,Luxembourg,GK,0,0,,0,0,0,0,0,0,0,0,1,0,0.0,0,NA,0
Portugal,2021-06-09,Diogo Jota,45,Israel,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,André Silva,45,Israel,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Bernardo Silva,70,Israel,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Pedro Gonçalves,20,Israel,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Cristiano Ronaldo,70,Israel,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Gonçalo Guedes,20,Israel,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,William Carvalho,70,Israel,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Renato Sanches,20,Israel,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Rúben Neves,61,Israel,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,João Moutinho,29,Israel,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Bruno Fernandes,90,Israel,DM,2,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
