Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Argentina,2020-11-12,Gonzalo Montiel,90,Paraguay,CB,0,0,,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA
Argentina,2020-11-12,Franco Armani,90,Paraguay,GK,0,0,,0,0,0,0,0,0,0,0,1,1,100.0,0,NA,0
Argentina,2020-11-17,Lautaro Martínez,88,Peru,FW,1,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Papu Gómez,2,Peru,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Lionel Messi,90,Peru,AM,0,0,,0,0,6,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Nicolás González,71,Peru,DM,1,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Ángel Di María,19,Peru,"FW,MF",0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Giovani Lo Celso,90,Peru,DM,0,1,,0,0,1,0,2,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Leandro Paredes,90,Peru,DM,0,1,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Rodrigo De Paul,56,Peru,DM,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Lucas Ocampos,34,Peru,"FW,MF",0,0,,0,0,2,0,1,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Nicolás Tagliafico,90,Peru,LB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Nicolás Otamendi,90,Peru,CB,0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Lucas Martínez Quarta,90,Peru,CB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Gonzalo Montiel,90,Peru,RB,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2020-11-17,Franco Armani,90,Peru,GK,0,0,,0,0,0,0,0,0,0,0,0,1,100.0,0,NA,0
