Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Brazil,2020-11-13,Ederson,90,Venezuela,GK,0,0,,0,0,0,0,0,0,0,0,0,1,100.0,0,NA,0
Uruguay,2020-11-17,Darwin Núñez,90,Brazil,FW,0,0,,0,0,3,0,0,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Edinson Cavani,70,Brazil,FW,0,0,,0,0,1,0,0,0,1,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Nicolás De La Cruz,69,Brazil,LM,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Jonathan Rodríguez,21,Brazil,"FW,MF",0,0,,0,0,0,0,2,1,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Rodrigo Bentancur,59,Brazil,CM,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Brian Rodríguez,31,Brazil,"FW,MF",0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Lucas Torreira,59,Brazil,CM,0,0,,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Mauro Arambarri,31,Brazil,MF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Nahitan Nández,90,Brazil,RM,0,0,,0,0,0,0,3,1,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Agustín Oliveros,90,Brazil,LB,0,0,,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Diego Godín,90,Brazil,CB,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,José María Giménez,90,Brazil,CB,0,0,,0,0,1,0,0,1,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Martín Cáceres,90,Brazil,RB,0,0,,0,0,0,0,3,1,0,0,2,NA,NA,NA,NA,NA
Uruguay,2020-11-17,Martín Campaña,90,Brazil,GK,0,0,,0,0,0,0,0,0,0,0,2,2,50.0,0,NA,0
Brazil,2020-11-17,Richarlison,69,Uruguay,FW,1,0,,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,NA
